Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,20ma,50ma,signal,Trade
2017-12-06 00:00:00+00:00,462.60400390625,462.7080078125,420.2099914550781,428.5880126953125,1998259968,0.0,0.0,427.5333541870117,,-1,0
2017-12-07 00:00:00+00:00,426.3689880371094,441.3970031738281,414.4110107421875,434.4079895019531,2129570048,0.0,0.0,432.6340530395508,,-1,0
2017-12-08 00:00:00+00:00,434.989013671875,466.06201171875,422.36700439453125,456.031005859375,2336379904,0.0,0.0,438.0550033569336,,-1,0
2017-12-09 00:00:00+00:00,457.343994140625,504.1470031738281,456.25299072265625,473.50201416015625,2003849984,0.0,0.0,444.0108047485352,,-1,0
2017-12-10 00:00:00+00:00,472.78900146484375,472.78900146484375,429.5140075683594,441.72100830078125,1404179968,0.0,0.0,447.76035461425784,,-1,0
2017-12-11 00:00:00+00:00,440.3580017089844,516.968994140625,439.10400390625,515.135986328125,1771440000,0.0,0.0,455.4971038818359,,-1,0
2017-12-12 00:00:00+00:00,522.2860107421875,657.3179931640625,504.4939880371094,651.4310302734375,5179829760,0.0,0.0,469.03605499267576,,-1,0
2017-12-13 00:00:00+00:00,644.906005859375,747.9929809570312,597.7979736328125,702.7670288085938,4524539904,0.0,0.0,483.6661071777344,,-1,0
2017-12-14 00:00:00+00:00,700.593994140625,753.1209716796875,664.989013671875,695.8159790039062,3821580032,0.0,0.0,494.7113555908203,,-1,0
2017-12-15 00:00:00+00:00,696.3759765625,697.1320190429688,621.0609741210938,684.447998046875,2758710016,0.0,0.0,505.6199554443359,,-1,0
2017-12-16 00:00:00+00:00,686.1920166015625,718.385009765625,680.7860107421875,696.208984375,2165690112,0.0,0.0,516.8639053344726,,-1,0
2017-12-17 00:00:00+00:00,696.2369995117188,735.8250122070312,696.2369995117188,719.9749755859375,2147389952,0.0,0.0,528.8449035644531,,-1,0
2017-12-18 00:00:00+00:00,721.7319946289062,803.927978515625,689.2310180664062,794.64501953125,3249230080,0.0,0.0,544.9320541381836,,-1,0
2017-12-19 00:00:00+00:00,793.9010009765625,881.9439697265625,785.3419799804688,826.822998046875,4096549888,0.0,0.0,564.897053527832,,-1,0
2017-12-20 00:00:00+00:00,827.5159912109375,845.06201171875,756.0040283203125,819.0859985351562,3969939968,0.0,0.0,583.4956527709961,,-1,0
2017-12-21 00:00:00+00:00,820.2360229492188,880.5430297851562,792.6890258789062,821.06298828125,3569060096,0.0,0.0,601.2218017578125,,-1,0
2017-12-22 00:00:00+00:00,822.6430053710938,827.6829833984375,543.7620239257812,674.8599853515625,4977710080,0.0,0.0,611.792350769043,,-1,0
2017-12-23 00:00:00+00:00,681.3159790039062,763.89501953125,679.7310180664062,719.3870239257812,2480339968,0.0,0.0,624.4690521240234,,-1,0
2017-12-24 00:00:00+00:00,721.7689819335938,721.7689819335938,614.9219970703125,694.1480102539062,2300549888,0.0,0.0,635.6662521362305,,-1,0
2017-12-25 00:00:00+00:00,698.8699951171875,782.52099609375,698.8699951171875,765.833984375,2491760128,0.0,0.0,650.7939010620117,,-1,0
2017-12-26 00:00:00+00:00,763.3699951171875,786.7899780273438,760.9349975585938,773.8359985351562,2201159936,0.0,0.0,668.056300354004,,-1,0
2017-12-27 00:00:00+00:00,774.969970703125,789.2529907226562,738.4130249023438,762.8419799804688,2100029952,0.0,0.0,684.4779998779297,,-1,0
2017-12-28 00:00:00+00:00,762.2080078125,763.3189697265625,701.18701171875,737.0230102539062,2389149952,0.0,0.0,698.5276000976562,519.4602416992187,1,1
2017-12-29 00:00:00+00:00,740.3889770507812,770.1170043945312,729.6079711914062,753.5919799804688,2648969984,0.0,0.0,712.5320983886719,528.1144012451172,1,0
2017-12-30 00:00:00+00:00,753.8150024414062,753.8150024414062,685.2310180664062,717.2570190429688,3187780096,0.0,0.0,726.3088989257812,536.4744818115234,1,0
2017-12-31 00:00:00+00:00,712.2119750976562,760.3480224609375,710.1190185546875,756.7329711914062,2554269952,0.0,0.0,738.3887481689453,545.3155212402344,1,0
2018-01-01 00:00:00+00:00,755.7570190429688,782.530029296875,742.0040283203125,772.6409912109375,2595760128,0.0,0.0,744.4492462158203,554.6101812744141,1,0
2018-01-02 00:00:00+00:00,772.3460083007812,914.8300170898438,772.3460083007812,884.4439697265625,5783349760,0.0,0.0,753.5330932617187,565.964740600586,1,0
2018-01-03 00:00:00+00:00,886.0,974.4710083007812,868.4509887695312,962.719970703125,5093159936,0.0,0.0,766.8782928466796,578.4665197753907,1,0
2018-01-04 00:00:00+00:00,961.7130126953125,1045.0799560546875,946.0859985351562,980.9219970703125,6502859776,0.0,0.0,781.7019927978515,591.4178198242188,1,0
2018-01-05 00:00:00+00:00,975.75,1075.3900146484375,956.3250122070312,997.719970703125,6683149824,0.0,0.0,796.7775421142578,604.7537390136719,1,0
2018-01-06 00:00:00+00:00,995.1539916992188,1060.7099609375,994.6220092773438,1041.6800537109375,4662219776,0.0,0.0,812.8627960205079,618.9394598388672,1,0
2018-01-07 00:00:00+00:00,1043.010009765625,1153.1700439453125,1043.010009765625,1153.1700439453125,5569880064,0.0,0.0,830.7890472412109,635.050620727539,1,0
2018-01-08 00:00:00+00:00,1158.260009765625,1266.9300537109375,1016.0499877929688,1148.530029296875,8450970112,0.0,0.0,846.874398803711,650.9335015869141,1,0
2018-01-09 00:00:00+00:00,1146.0,1320.97998046875,1145.489990234375,1299.739990234375,7965459968,0.0,0.0,870.9070983886719,669.593701171875,1,0
2018-01-10 00:00:00+00:00,1300.3399658203125,1417.3800048828125,1226.5999755859375,1255.8199462890625,9214950400,0.0,0.0,892.6449462890625,687.502080078125,1,0
2018-01-11 00:00:00+00:00,1268.0899658203125,1337.300048828125,1135.1700439453125,1154.9300537109375,7235899904,0.0,0.0,916.6484497070312,702.9876409912109,1,0
2018-01-12 00:00:00+00:00,1158.2900390625,1296.0400390625,1120.0899658203125,1273.199951171875,5222300160,0.0,0.0,944.3390960693359,720.2483203125,1,0
2018-01-13 00:00:00+00:00,1270.469970703125,1432.8800048828125,1270.469970703125,1396.4200439453125,5746760192,0.0,0.0,979.4526977539062,738.6785009765625,1,0
2018-01-14 00:00:00+00:00,1397.47998046875,1400.56005859375,1286.2099609375,1366.77001953125,4841630208,0.0,0.0,1009.4994995117188,756.6883813476562,1,0
2018-01-15 00:00:00+00:00,1365.2099609375,1390.5899658203125,1290.5999755859375,1291.9200439453125,4781100032,0.0,0.0,1035.4037017822266,773.1001824951172,1,0
2018-01-16 00:00:00+00:00,1292.6300048828125,1292.6300048828125,875.5449829101562,1053.68994140625,8405139968,0.0,0.0,1049.9460998535155,784.5668811035156,1,0
2018-01-17 00:00:00+00:00,1061.3399658203125,1090.22998046875,780.9219970703125,1014.25,8545160192,0.0,0.0,1063.8074493408203,795.3938409423828,1,0
2018-01-18 00:00:00+00:00,1016.4400024414062,1100.31005859375,967.7589721679688,1036.280029296875,5938319872,0.0,0.0,1077.9418518066407,807.5689813232422,1,0
2018-01-19 00:00:00+00:00,1028.8199462890625,1093.219970703125,1003.7100219726562,1039.0999755859375,4084450048,0.0,0.0,1094.033999633789,819.4087005615235,1,0
2018-01-20 00:00:00+00:00,1044.949951171875,1167.1099853515625,1044.949951171875,1155.1500244140625,3975190016,0.0,0.0,1113.954852294922,833.1809008789063,1,0
2018-01-21 00:00:00+00:00,1155.6800537109375,1155.6800537109375,1021.5,1049.5799560546875,3378089984,0.0,0.0,1127.8018005371093,844.9035198974609,1,0
2018-01-22 00:00:00+00:00,1055.3499755859375,1089.0999755859375,930.7410278320312,1003.260009765625,3810099968,0.0,0.0,1133.7426025390625,855.65166015625,1,0
2018-01-23 00:00:00+00:00,1004.1699829101562,1023.22998046875,920.5399780273438,986.22900390625,3556699904,0.0,0.0,1134.9180541992187,865.9721600341796,1,0
2018-01-24 00:00:00+00:00,987.4769897460938,1062.43994140625,965.8079833984375,1058.780029296875,3944039936,0.0,0.0,1138.8109558105468,877.8821405029297,1,0
2018-01-25 00:00:00+00:00,1063.219970703125,1104.6600341796875,1034.739990234375,1056.030029296875,4050190080,0.0,0.0,1141.7264587402344,890.4309808349609,1,0
2018-01-26 00:00:00+00:00,1052.699951171875,1080.5999755859375,996.7839965820312,1055.1700439453125,3617690112,0.0,0.0,1142.4009582519532,902.8462219238281,1,0
2018-01-27 00:00:00+00:00,1055.75,1121.97998046875,1042.1199951171875,1107.0699462890625,3002870016,0.0,0.0,1140.0959533691407,915.8670007324218,1,0
2018-01-28 00:00:00+00:00,1111.780029296875,1257.77001953125,1111.780029296875,1246.010009765625,5372329984,0.0,0.0,1144.969952392578,931.3171606445312,1,0
2018-01-29 00:00:00+00:00,1246.699951171875,1256.699951171875,1169.0799560546875,1182.3599853515625,3715079936,0.0,0.0,1139.1009521484375,946.1299401855468,1,0
2018-01-30 00:00:00+00:00,1184.1300048828125,1184.6300048828125,1058.969970703125,1071.1300048828125,4107859968,0.0,0.0,1129.866455078125,957.2498205566407,1,0
2018-01-31 00:00:00+00:00,1071.0899658203125,1128.6600341796875,1034.5,1118.31005859375,3757560064,0.0,0.0,1128.0354553222655,966.5874011230469,1,0
2018-02-01 00:00:00+00:00,1119.3699951171875,1161.3499755859375,984.8189697265625,1036.7900390625,5261680128,0.0,0.0,1116.2149597167968,973.267861328125,1,0
2018-02-02 00:00:00+00:00,1035.77001953125,1035.77001953125,757.97998046875,915.7849731445312,6713290240,0.0,0.0,1092.1832061767577,977.6672412109375,1,0
2018-02-03 00:00:00+00:00,919.2109985351562,991.9429931640625,847.6900024414062,964.0189819335938,3243480064,0.0,0.0,1072.045654296875,983.2586608886719,1,0
2018-02-04 00:00:00+00:00,964.6669921875,969.031982421875,805.0640258789062,834.6820068359375,2997090048,0.0,0.0,1049.1837524414063,986.0281213378906,1,0
2018-02-05 00:00:00+00:00,834.9580078125,856.64599609375,644.5989990234375,697.9509887695312,4269530112,0.0,0.0,1031.3968048095703,985.5876416015625,1,0
2018-02-06 00:00:00+00:00,707.7369995117188,796.4390258789062,574.4190063476562,793.1220092773438,6518269952,0.0,0.0,1020.3404052734375,985.5571813964843,1,0
2018-02-07 00:00:00+00:00,790.427978515625,851.2000122070312,723.4329833984375,757.0679931640625,3896179968,0.0,0.0,1006.3798034667968,984.1620812988281,1,0
2018-02-08 00:00:00+00:00,755.843017578125,845.0859985351562,755.843017578125,817.8070068359375,3708189952,0.0,0.0,995.3151550292969,984.1365014648437,1,0
2018-02-09 00:00:00+00:00,818.47998046875,884.0040283203125,788.833984375,883.864990234375,2495820032,0.0,0.0,981.7509033203125,985.3925415039063,-1,-1
2018-02-10 00:00:00+00:00,882.4669799804688,917.4000244140625,825.5770263671875,860.4149780273438,2930530048,0.0,0.0,972.2926544189453,989.1036413574219,-1,0
2018-02-11 00:00:00+00:00,859.2880249023438,859.2880249023438,788.2219848632812,814.6599731445312,2486650112,0.0,0.0,962.8626525878906,991.0091003417969,-1,0
2018-02-12 00:00:00+00:00,817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,2243450112,0.0,0.0,956.9865509033203,994.5002795410156,-1,0
2018-02-13 00:00:00+00:00,869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,2081170048,0.0,0.0,946.31044921875,996.088759765625,-1,0
2018-02-14 00:00:00+00:00,844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,2818370048,0.0,0.0,939.6869964599609,999.0832592773437,-1,0
2018-02-15 00:00:00+00:00,923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,2900100096,0.0,0.0,933.777294921875,1002.5659399414062,-1,0
2018-02-16 00:00:00+00:00,934.7860107421875,950.0050048828125,917.8480224609375,944.2100219726562,2369449984,0.0,0.0,925.6342987060547,1006.7096801757813,-1,0
2018-02-17 00:00:00+00:00,944.7479858398438,976.594970703125,940.7540283203125,974.114990234375,2525720064,0.0,0.0,912.0395477294921,1011.1201403808594,-1,0
2018-02-18 00:00:00+00:00,973.3489990234375,982.9329833984375,915.4450073242188,923.9210205078125,2567290112,0.0,0.0,899.1175994873047,1015.2534204101562,-1,0
2018-02-19 00:00:00+00:00,921.6680297851562,957.7769775390625,921.5540161132812,943.864990234375,2169019904,0.0,0.0,892.7543487548828,1018.9960607910157,-1,0
2018-02-20 00:00:00+00:00,943.5670166015625,965.2650146484375,892.9539794921875,895.3709716796875,2545260032,0.0,0.0,881.6073944091797,1021.4506604003906,-1,0
2018-02-21 00:00:00+00:00,894.135009765625,912.375,830.56298828125,849.9710083007812,2531729920,0.0,0.0,872.2664428710938,1020.761201171875,-1,0
2018-02-22 00:00:00+00:00,849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,2150370048,0.0,0.0,867.1194427490234,1017.763701171875,-1,0
2018-02-23 00:00:00+00:00,811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,2334820096,0.0,0.0,862.1279449462891,1015.4290417480469,-1,0
2018-02-24 00:00:00+00:00,861.593017578125,879.531005859375,818.5499877929688,840.5150146484375,1926579968,0.0,0.0,862.4195953369141,1012.2849426269531,-1,0
2018-02-25 00:00:00+00:00,839.458984375,853.14599609375,822.3809814453125,844.8099975585938,1646960000,0.0,0.0,869.7625457763672,1008.3475415039062,-1,0
2018-02-26 00:00:00+00:00,845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,2044480000,0.0,0.0,873.5721954345703,1002.6704406738281,-1,0
2018-02-27 00:00:00+00:00,870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,2053980032,0.0,0.0,879.632046508789,997.2651403808594,-1,0
2018-02-28 00:00:00+00:00,877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,1963980032,0.0,0.0,881.5016448974609,988.3743200683593,-1,0
2018-03-01 00:00:00+00:00,856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,1868519936,0.0,0.0,880.9183959960938,980.7019213867187,-1,0
2018-03-02 00:00:00+00:00,871.7639770507812,876.3779907226562,852.4219970703125,856.85302734375,1894419968,0.0,0.0,880.7402984619141,974.740380859375,-1,0
2018-03-03 00:00:00+00:00,856.7109985351562,868.4539794921875,855.2069702148438,857.2249755859375,1699369984,0.0,0.0,882.8685485839844,966.4208813476563,-1,0
2018-03-04 00:00:00+00:00,856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,1697939968,0.0,0.0,882.7670989990235,955.8260400390625,-1,0
2018-03-05 00:00:00+00:00,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,1898489984,0.0,0.0,883.1884002685547,945.5643200683594,-1,0
2018-03-06 00:00:00+00:00,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,1943069952,0.0,0.0,877.8579010009765,936.0649389648438,-1,0
2018-03-07 00:00:00+00:00,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,2175419904,0.0,0.0,868.6506500244141,930.0477600097656,-1,0
2018-03-08 00:00:00+00:00,752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,1891640064,0.0,0.0,856.6699493408203,923.8546801757813,-1,0
2018-03-09 00:00:00+00:00,702.197021484375,729.156005859375,648.1069946289062,728.916015625,2233019904,0.0,0.0,844.4100006103515,917.7073999023437,-1,0
2018-03-10 00:00:00+00:00,730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,1532960000,0.0,0.0,832.5584503173828,910.6632006835938,-1,0
2018-03-11 00:00:00+00:00,685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,1562680064,0.0,0.0,821.5321502685547,902.0269799804687,-1,0
2018-03-12 00:00:00+00:00,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,1764999936,0.0,0.0,811.7551513671875,895.0320007324219,-1,0
2018-03-13 00:00:00+00:00,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,1425959936,0.0,0.0,803.7979522705078,888.7833410644531,-1,0
2018-03-14 00:00:00+00:00,691.218994140625,702.7839965820312,594.0999755859375,614.291015625,1810560000,0.0,0.0,793.8702545166016,881.3445812988281,-1,0
2018-03-15 00:00:00+00:00,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,1770460032,0.0,0.0,781.2260040283203,872.3950610351562,-1,0
2018-03-16 00:00:00+00:00,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,1417350016,0.0,0.0,769.2835540771484,863.3077807617187,-1,0
2018-03-17 00:00:00+00:00,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,1267810048,0.0,0.0,754.6820037841796,853.2599597167969,-1,0
2018-03-18 00:00:00+00:00,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,2685499904,0.0,0.0,738.1484527587891,841.8914404296875,-1,0
2018-03-19 00:00:00+00:00,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,2046790016,0.0,0.0,722.0715026855469,828.1057604980468,-1,0
2018-03-20 00:00:00+00:00,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,1833680000,0.0,0.0,707.1703033447266,815.602060546875,-1,0
2018-03-21 00:00:00+00:00,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,1781270016,0.0,0.0,691.6469024658203,805.4141003417968,-1,0
2018-03-22 00:00:00+00:00,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,1523459968,0.0,0.0,675.7893524169922,793.8419396972656,-1,0
2018-03-23 00:00:00+00:00,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,1596349952,0.0,0.0,659.9090545654296,783.8985192871094,-1,0
2018-03-24 00:00:00+00:00,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,1300009984,0.0,0.0,642.8971069335937,776.1116003417969,-1,0
2018-03-25 00:00:00+00:00,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,1151170048,0.0,0.0,626.4272552490235,767.3169604492188,-1,0
2018-03-26 00:00:00+00:00,524.2869873046875,526.3790283203125,470.44000244140625,489.95098876953125,1638880000,0.0,0.0,610.0772552490234,760.4223400878906,-1,0
2018-03-27 00:00:00+00:00,489.5899963378906,491.4590148925781,449.97100830078125,450.1159973144531,1617939968,0.0,0.0,594.9415054321289,755.4656402587891,-1,0
2018-03-28 00:00:00+00:00,450.2909851074219,466.21099853515625,444.8609924316406,446.27899169921875,1514179968,0.0,0.0,582.0256546020507,748.5287799072265,-1,0
2018-03-29 00:00:00+00:00,448.07501220703125,450.81298828125,385.81298828125,385.9679870605469,1970230016,0.0,0.0,564.8782531738282,741.1067797851563,-1,0
2018-03-30 00:00:00+00:00,385.9049987792969,409.9289855957031,368.63299560546875,394.6449890136719,1878130048,0.0,0.0,550.2660018920899,732.6435394287109,-1,0
2018-03-31 00:00:00+00:00,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,1323920000,0.0,0.0,533.9219024658203,722.8953796386719,-1,0
2018-04-01 00:00:00+00:00,397.2539978027344,400.52801513671875,363.80499267578125,379.60699462890625,1256930048,0.0,0.0,517.9107025146484,713.2792199707031,-1,0
2018-04-02 00:00:00+00:00,379.6990051269531,395.1709899902344,377.5929870605469,386.42498779296875,1102259968,0.0,0.0,502.6906005859375,704.7145202636718,-1,0
2018-04-03 00:00:00+00:00,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,1363399936,0.0,0.0,492.82070007324216,695.6782409667969,-1,0
2018-04-04 00:00:00+00:00,416.4849853515625,417.47198486328125,375.30999755859375,380.5429992675781,1287730048,0.0,0.0,481.282649230957,686.3839410400391,-1,0
2018-04-05 00:00:00+00:00,379.9469909667969,387.71600341796875,369.8160095214844,383.23199462890625,1210680064,0.0,0.0,470.36094818115237,675.5773614501953,-1,0
2018-04-06 00:00:00+00:00,382.7309875488281,385.19500732421875,366.9110107421875,370.2850036621094,967105984,0.0,0.0,461.2362487792969,664.2435412597656,-1,0
2018-04-07 00:00:00+00:00,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,951475008,0.0,0.0,453.5697494506836,653.0656207275391,-1,0
2018-04-08 00:00:00+00:00,385.7430114746094,402.5899963378906,385.60198974609375,400.50799560546875,948488000,0.0,0.0,445.7588485717773,641.5934808349609,-1,0
2018-04-09 00:00:00+00:00,400.85699462890625,429.2510070800781,390.6099853515625,398.5260009765625,1478390016,0.0,0.0,437.826399230957,631.085580444336,-1,0
2018-04-10 00:00:00+00:00,399.4110107421875,415.88800048828125,393.8789978027344,414.2430114746094,1196000000,0.0,0.0,430.4519500732422,620.4931408691406,-1,0
2018-04-11 00:00:00+00:00,415.02398681640625,430.5400085449219,412.47100830078125,430.5400085449219,1439040000,0.0,0.0,424.9938491821289,611.1965216064453,-1,0
2018-04-12 00:00:00+00:00,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,2519360000,0.0,0.0,422.6599487304687,604.0559216308594,-1,0
2018-04-13 00:00:00+00:00,493.1600036621094,526.469970703125,482.65899658203125,492.7349853515625,2419249920,0.0,0.0,420.97474670410156,597.6537219238281,-1,0
2018-04-14 00:00:00+00:00,492.5799865722656,512.0239868164062,488.27899169921875,501.4779968261719,1519079936,0.0,0.0,419.8342971801758,590.3995013427734,-1,0
2018-04-15 00:00:00+00:00,502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,1726089984,0.0,0.0,421.9218490600586,584.2232415771484,-1,0
2018-04-16 00:00:00+00:00,532.073974609375,534.197021484375,500.25,511.1470031738281,1758979968,0.0,0.0,424.97339935302733,577.5499816894531,-1,0
2018-04-17 00:00:00+00:00,511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,1760359936,0.0,0.0,427.804150390625,570.2215618896485,-1,0
2018-04-18 00:00:00+00:00,503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,1762940032,0.0,0.0,434.74520111083984,563.1520416259766,-1,0
2018-04-19 00:00:00+00:00,524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,2256869888,0.0,0.0,443.4074005126953,557.4058416748047,-1,0
2018-04-20 00:00:00+00:00,567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,2849469952,0.0,0.0,454.37045135498045,552.2762017822265,-1,0
2018-04-21 00:00:00+00:00,616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,2612460032,0.0,0.0,465.6598526000977,547.2470416259765,-1,0
2018-04-22 00:00:00+00:00,606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,2426269952,0.0,0.0,477.43160247802734,542.5397418212891,-1,0
2018-04-23 00:00:00+00:00,621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,2386830080,0.0,0.0,488.71435089111327,538.0571417236329,-1,0
2018-04-24 00:00:00+00:00,643.3980102539062,708.875,643.3980102539062,708.1580200195312,3581860096,0.0,0.0,505.09510192871096,535.1466217041016,-1,0
2018-04-25 00:00:00+00:00,707.06201171875,707.06201171875,600.2119750976562,615.416015625,4216140032,0.0,0.0,516.7043029785157,531.1159222412109,-1,0
2018-04-26 00:00:00+00:00,618.0789794921875,663.1810302734375,604.0070190429688,662.8090209960938,2984009984,0.0,0.0,531.3305038452148,529.3154827880859,1,1
2018-04-27 00:00:00+00:00,662.1090087890625,684.8679809570312,647.031982421875,647.031982421875,2598129920,0.0,0.0,544.4164031982422,528.1642022705078,1,0
2018-04-28 00:00:00+00:00,644.64599609375,691.4420166015625,644.64599609375,683.677978515625,2496659968,0.0,0.0,558.57490234375,527.2594415283203,1,0
2018-04-29 00:00:00+00:00,683.9119873046875,697.7559814453125,670.5130004882812,688.8809814453125,2740559872,0.0,0.0,573.0926513671875,527.2992608642578,1,0
2018-04-30 00:00:00+00:00,689.760986328125,694.4390258789062,666.1170043945312,669.9240112304688,2853100032,0.0,0.0,585.8767013549805,526.230961303711,1,0
2018-05-01 00:00:00+00:00,670.4630126953125,674.4030151367188,637.5399780273438,673.6129760742188,2678960128,0.0,0.0,598.0303497314453,525.7066009521484,1,0
2018-05-02 00:00:00+00:00,674.0750122070312,688.8419799804688,667.4199829101562,687.1489868164062,2822269952,0.0,0.0,607.7407485961915,525.6330401611328,1,0
